Game Name,Developer,Release year,Price,Genres,Review %,Max Reviewers,Minimum Owners,Maximum Owners
Baby Redemption,Shotgun Anaconda,2019,4.99,"Action,Adventure,Indie",0.8,10,0,20000
Trivia Throwdown,Eclectic City Games,2019,0.99,Indie,0.8,10,0,20000
Dead Hand,One Man Army Games,2019,9.99,"Indie,RPG,Strategy",0.8,15,0,20000
The Ancient Labyrinth,Nicola Gaeta,2019,0.79,"Action,Adventure,Indie",0.9,10,0,20000
Trials of Harmony ~ A Found Phone Mystery Visual Novel,SilverTabbyCat - Visual Novel Games,2019,1.79,"Adventure,Casual,Indie",0.8,15,0,20000
Brave Battle Saga - The Legend of The Magic Warrior,Chuanpu,2019,1.74,"Adventure,RPG",0.81,11,0,20000
HORGIHUGH (ホーギーヒュー),PiXEL,2019,2.99,Action,0.66,12,0,20000
Heroland,FURYU Corporation,2019,8.99,RPG,0.69,13,0,20000
Monsters sandbox,xFAIRx,2019,1.19,"Action,Indie,Massively Multiplayer",0.71,14,200000,500000
Diesel Express VR,Lazylab Games,2019,4.99,"Action,Adventure,Indie",0.68,16,0,20000
Corona Borealis,Winter Wolves,2019,3.49,"Adventure,Indie,Simulation",0.7,17,0,20000
Hidden,Soaring Games,2019,0.0,Indie,0.7,17,0,20000
Super Rebellion,Colossus Game Studio,2019,0.54,"Action,Indie",0.66,12,20000,50000
Falling Bullets,Mike Trebson,2019,0.99,"Action,Casual,Indie,Massively Multiplayer,Strategy",0.6,15,0,20000
Sim 4K VR MediaPlayer,SimppleGames,2019,3.49,"Utilities,Video Production",0.6,15,0,20000
Atmocity,Correcture Games AB,2019,7.79,"Indie,Simulation,Strategy,Early Access",0.61,18,0,20000
Magic Heart,Red Cattus,2019,0.99,"Casual,Indie",0.61,18,0,20000
Last Hope Z - VR,Renderise,2019,4.99,"Action,Indie",0.58,12,0,20000
Zombie Rush : Extinction,MoonlightGames,2019,1.99,"Action,Indie,Strategy",0.63,19,0,20000
Wer weiß denn sowas? - Das 2. Spiel,bitComposer Interactive GmbH,2019,14.99,"Casual,Indie,Simulation",0.6,10,0,20000
The Station VR,"The Station, Virtro Entertainment",2019,9.99,"Adventure,Indie",0.56,16,0,20000
The Unicorn Princess,Caipirinha Games,2019,5.99,"Adventure,Sports",0.58,17,0,20000
Titeuf: Mega Party,Balio Studio,2019,5.99,"Adventure,Casual",0.66,15,0,20000
Unearthing Mars 2: The Ancient War,Light Studio,2019,15.99,Action,0.55,20,0,20000
Story of one Night,Usoltsev Kirill,2019,0.69,"Action,Adventure,Casual,Indie",0.52,19,0,20000
Navigation Bar,chengcong,2019,0.99,Utilities,0.55,20,0,20000
Forklift: Simulator,IO Games,2019,2.09,"Indie,Simulation",0.5,10,0,20000
Ski Jumping Pro VR,Yippee Entertainment,2019,9.99,"Simulation,Sports",0.5,14,0,20000
Muscle Car Robot,A Nostru,2019,0.99,"Action,Adventure,Casual,Indie,Simulation,Sports",0.5,10,0,20000
Yet Another Survival Game,RewindApp,2019,0.49,"Action,Adventure,Casual,Indie,Racing,in Early Access",0.52,19,0,20000
Zombieland: Double Tap - Road Trip,High Voltage Software,2019,9.99,Action,0.57,21,0,20000
Nucvivor,Team & Target Game Studios,2019,9.99,"Adventure,Indie,RPG,Simulation,Early Access",0.4,15,0,20000
World of Zombies,RESPECT TEAM STUDIO,2019,10.99,"Action,Adventure,Indie,Massively Multiplayer,Early Access",0.71,14,0,20000
人间之屑-艺术之名（I'm the dirt-for art）,一般通行社畜,2019,2.79,"Action,Adventure,Casual,Indie,RPG,Simulation,Strategy",0.35,28,0,20000
Sokbots,Sokpop Collective,2019,1.49,"Action,Indie",0.66,15,0,20000
Arctic Fleet,Tap by Tap,2019,3.99,"Indie,Strategy,Early Access",0.38,31,0,20000
三和大神,Poorhub,2019,0.59,"RPG,Simulation",0.27,33,20000,50000
The Other: Airi's Adventure,Rabbiton,2019,3.99,"Adventure,Casual,Indie,RPG,in Early Access",1.0,10,0,20000
Plaguepunk Justice,Maris Ozols,2019,4.99,"Indie,Strategy",1.0,11,50000,100000
Kadath,PuppetPlan,2019,5.99,"Adventure,Indie,Early Access",1.0,11,0,20000
Mystery of the Ancients: Three Guardians Collector's Edition,Mariaglorum,2019,3.49,"Adventure,Casual",1.0,12,0,20000
Viking Sisters,Yustas Game Studio,2019,2.44,"Adventure,Casual,Indie",1.0,10,0,20000
Planaris 2+,Bryce Summer,2019,2.69,"Casual,Indie",1.0,11,0,20000
Death and Progress,ShenTzu,2019,2.24,"Indie,RPG",1.0,12,50000,100000
Overboard,"Jack Southard, Nathan Jew",2019,0.0,"Action,Free to Play,Indie",1.0,13,0,20000
Ann Achronist: Many Happy Returns,Maybe Later Games,2019,1.99,"Adventure,Indie,RPG",1.0,12,0,20000
Random War,Alexandre Yoshinaga,2019,0.79,"Action,Casual,Indie",0.92,13,0,20000
Journey of Haha,SpaceThing Games,2019,0.79,"Adventure,Casual,Indie",0.92,13,0,20000
Foodie Bear,Deep Black Studio,2019,0.49,"Action,Adventure,Casual,Indie,RPG",0.91,12,0,20000
Zombie Panic In Wonderland DX,Akaoni Studio,2019,9.99,"Action,Adventure,Casual,Indie",0.92,14,0,20000
RPG纪元,"创克游戏工作室, 小创",2019,0.99,"Adventure,Casual,Indie,RPG,Strategy,Early Access",0.81,11,0,20000
ROWROW,Wayway Studio,2019,0.99,"Casual,Indie,Strategy",0.86,15,0,20000
mini PVP,Happy Doze,2019,4.99,"Action,Casual,Indie,in Early Access",0.9,11,0,20000
Capsule,Chris Pow,2019,2.99,"Adventure,Casual,Indie",0.85,14,0,20000
Linea VR,KHB-Soft,2019,1.19,"Action,Indie",0.92,13,0,20000
PARANOIHELL,games by lum,2019,2.49,"Action,Adventure,Indie",1.0,13,0,20000
Arkan: The dog adventurer,Madao Studio,2019,7.99,"Action,Indie,in Early Access",0.92,13,0,20000
Rogue,Lone Sky,2019,4.99,"Action,Adventure,Indie",0.91,12,0,20000
Spark of Light,Pillow's Willow,2019,5.99,"Adventure,Casual,Indie",0.78,14,0,20000
Pixel Art Monster - Color by Number,Boogygames Studios,2019,0.79,"Action,Adventure,Casual,Indie,RPG,Simulation,Sports,Strategy",0.83,12,0,20000
Rhythm Defender,Gameplay Studio VR,2019,4.99,"Action,Casual,Indie,Sports,Early Access",0.83,12,0,20000
神谋,个人制作,2019,1.99,"Adventure,Indie,RPG",0.81,16,0,20000
Cooking Trip: Back on the road,GameOn Production,2019,9.99,"Casual,Indie,Simulation,Strategy",0.81,16,0,20000
Your little story: Winter,BananaChu Team,2019,2.99,"Adventure,Casual,Indie",0.91,12,0,20000
Christmas Stories: Enchanted Express Collector's Edition,Elephant Games,2019,3.49,"Adventure,Casual",0.81,16,0,20000
The Scuttle,Foulball Hangover,2019,0.99,"Action,Adventure,Indie,RPG",0.7,10,0,20000
Back to 1998,Bold Pixel,2019,2.99,"Adventure,Casual,Indie",0.66,12,0,20000
Grid Clash VR,Great Boolean,2019,8.99,"Casual,Indie,Sports,Early Access",0.71,14,0,20000
Gun Blaze,Cybertime System,2019,2.39,"Action,Indie,Early Access",0.76,17,0,20000
Explosive Jake,PigeonDev,2019,0.54,Indie,0.76,13,0,20000
Frequency Garden,GeneralKnow,2019,0.49,"Adventure,Casual,Indie",0.69,13,0,20000
Bullet Beat: Musical Shoot'em up,TERNOX,2019,0.99,"Action,Casual,Indie",0.71,14,0,20000
Tides of Existence,Eldarune Games,2019,10.0,"Action,Adventure,Indie,RPG,Early Access",0.81,16,0,20000
Spirit Roots,Fireart Games,2019,2.09,"Action,Adventure,Casual,Indie",0.81,11,0,20000
5 Star Miami Resort,familyplay,2019,1.34,Casual,0.61,13,0,20000
The Ultra Code,Jack Gloyens,2019,4.01,"Indie,Strategy",0.68,16,0,20000
Björk Vulnicura Virtual Reality Album,Analog Studios,2019,19.99,"Indie,Simulation",0.7,17,0,20000
Of Ships & Scoundrels,Korion Games,2019,14.99,"Indie,Strategy,Early Access",0.66,18,0,20000
Hex Defense,Patagoniart,2019,7.99,"Action,Casual,Simulation,Strategy",0.54,11,0,20000
Dusty Raging Fist,PD Design Studio,2019,6.74,"Action,Adventure,Indie",0.61,13,0,20000
AGENT 00111,"Shoker games, BURRIK",2019,0.59,"Adventure,Indie,Strategy",0.66,12,0,20000
Barney's Dream Cruise,Rikard Swahn,2019,1.79,"Adventure,Indie",0.73,15,0,20000
UltraGoodness 2,Rasul Mono,2019,0.71,"Action,Adventure,Indie",0.68,16,0,20000
Zen Chess: Blindfold Masters,Minimol Games,2019,0.79,"Casual,Strategy",0.78,14,0,20000
Cold Cable: Lifeshift,TREEWISE,2019,0.99,"Action,Adventure,Indie",0.71,14,100000,200000
Gear City Against Chaos,"ZKW, ZKW",2019,0.99,"Action,Simulation,Strategy,Early Access",0.65,20,0,20000
3Gun Nation VR,Team Bravo Limited,2019,3.99,"Indie,Racing,Simulation,Sports",0.55,18,0,20000
Mortadelo y Filemón: Una aventura de cine - Edición especial,Alcachofa Soft,2019,4.07,Adventure,0.53,13,0,20000
WinTweaker,Giga-Core,2019,4.99,"Utilities,Early Access",0.61,18,0,20000
Rainbow Duck,Boogygames Studios,2019,0.49,"Action,Adventure,Casual,Indie,Racing,Sports",0.5,12,0,20000
Light The Way,QuickSave,2019,0.69,"Adventure,Indie",0.64,17,0,20000
Hope For Village,Cloaz Studio,2019,0.89,"Casual,Indie,RPG,Strategy",0.7,17,20000,50000
FINAL ARCHER VR,TOMATOVR,2019,4.89,"Action,Casual,Indie",0.57,19,0,20000
Blades of Gory,Fortcullis Games,2019,1.53,"Action,Indie",0.52,19,0,20000
ELON on MARS,SRS Games,2019,0.49,"Indie,Racing,Simulation,Sports",0.5,10,0,20000
Click Legends,Mad Labyrinth Studios LLC,2019,2.99,"Adventure,Casual,Indie,RPG,Simulation,Strategy",0.52,25,0,20000
Virtual Army: Revolution,Haptic Pulse,2019,9.99,"Action,Casual,Indie,Early Access",0.41,17,0,20000
DIY Life,Silent Parrot Studio SRL,2019,19.99,"Indie,Simulation,Early Access",0.31,16,0,20000
欢迎来到猫咪花园（Welcome To Cathouse）,一般通行社畜,2019,2.79,"Casual,Indie,Strategy",0.45,24,0,20000
Dinosaur Bone Digging,A Nostru,2019,0.5,"Adventure,Casual,Indie,Simulation,Sports",0.44,25,0,20000
Deep Race: Battle,Raciebug,2019,0.49,"Action,Indie,Racing",0.46,15,0,20000
6120,indie_games_studio,2019,1.24,"Adventure,Indie",0.38,21,0,20000
Ultimate Visualizer,UltimateDesktop,2019,2.39,"Animation & Modeling,Audio Production,Design & Illustration,Utilities,Early Access",0.23,43,0,20000
To Light: Ex Umbra,Branch Games,2019,9.99,"Indie,RPG",1.0,12,0,20000
跳跃2/LeapII,ChiHeBang Studio,2019,1.24,"Action,Adventure,Indie,Racing",1.0,12,0,20000
Riftwalker,Deeplink Studios,2019,14.99,"Adventure,Indie,Strategy,Early Access,in Early Access",1.0,11,0,20000
Nightshade,Beam Software,2019,1.74,"Action,Adventure",1.0,13,0,20000
The Real Man Summer Championship 2019,SpikyPike,2019,2.47,"Action,Casual,Indie,Sports",1.0,13,0,20000
The Eye of Borrack,JimJams Games,2019,1.49,"Adventure,Indie",1.0,10,0,20000
Doll,Braisque,2019,1.79,"Adventure,Indie",1.0,11,0,20000
Tokyo Snap,Cozy Game Pals,2019,1.99,Indie,0.9,11,0,20000
Neon Junctions,9 Eyes Game Studio,2019,1.59,Indie,0.92,13,0,20000
Voxel Bot,NanningsGames,2019,1.19,"Action,Casual",0.9,11,0,20000
To the Hell,森林纵火犯,2019,0.49,"Adventure,Indie",0.92,13,0,20000
The Castle,Ishtar Games Inc.,2019,5.99,"Adventure,Indie",0.9,11,0,20000
Floaty Fighters,Shattered Journal Games,2019,1.99,Indie,0.9,10,0,20000
Spirit Arena,Sweet Dreams Studio,2019,5.99,"Adventure,Casual,Indie",1.0,10,0,20000
Markov Alg,Fewjix,2019,0.89,Indie,0.92,14,0,20000
The Spook Inspectors,StarvingIndieDeveloper,2019,14.99,"Action,Indie,Strategy,Early Access",0.9,10,0,20000
Mystery Solitaire The Black Raven,Somer Games,2019,4.99,Casual,0.87,16,0,20000
Sack of Bots,Martijn Folmer,2019,0.99,"Action,Indie",0.9,11,0,20000
Viking Brothers 6,Yustas Game Studio,2019,2.09,"Adventure,Casual,Indie",1.0,10,0,20000
Goblet Cave,Sokpop Collective,2019,1.49,"Action,Adventure,Indie",0.87,16,0,20000
As We Know It,Jaime Scribbles Games,2019,7.49,"Casual,Indie,Simulation",0.8,15,0,20000
Heroes of a Broken Land 2,Winged Pixel Inc.,2019,24.99,"Indie,RPG,Strategy,Early Access",0.93,15,0,20000
NOTE,PLAY Mephistowaltz,2019,2.39,"Adventure,Casual,Indie",0.92,13,0,20000
Saint Hazel's Horsepital,HYPH-N,2019,0.0,"Action,Indie",0.82,17,0,20000
祭品的逆襲 The Counterattack Of Sacrifice,戴永翔(Dai Yong Xiang),2019,2.79,"Action,Adventure,Casual,Indie",0.8,15,0,20000
Pon Para and the Great Southern Labyrinth,Choice of Games,2019,4.89,"Adventure,Indie,RPG",0.82,17,0,20000
FULLCHOKE : Clay Shooting VR,ROLLINGJ GAMES,2019,11.89,"Action,Indie,Simulation,Sports",0.78,14,0,20000
Freefall 3050AD,Total ArKade Software,2019,2.99,Action,0.87,16,200000,500000
HA/CK,Gampixi,2019,1.49,Indie,0.76,13,0,20000
Micronomicon: Heroes,SVP,2019,0.49,"Adventure,Indie,RPG",0.76,13,0,20000
Combate Monero,Oribe Ware,2019,3.99,"Action,Indie",0.73,15,0,20000
KEIKA - A Puzzle Adventure,YukiOstudio,2019,0.99,"Adventure,Casual,Indie",0.72,11,0,20000
Crazy Critters - Combat Cats,Aligned Games,2019,1.19,"Action,Casual,Indie,Massively Multiplayer",0.81,11,0,20000
A Bloody Party,Michaela Laws,2019,4.99,"Adventure,Casual,Indie,RPG,Simulation",0.75,16,0,20000
Twinship,RewindApp,2019,0.49,"Casual,Indie,Strategy",0.82,17,0,20000
Mortadelo y Filemón: El sulfato atómico,Alcachofa Soft,2019,1.49,Adventure,0.73,19,0,20000
Boxing Champs,Raz Games,2019,3.99,"Action,Casual,Indie,Simulation,Sports",0.72,11,0,20000
HANGMAN,Useless Studio,2019,0.49,"Casual,Indie",0.7,17,0,20000
Aleesha's Tower,Pixel vs Pixel,2019,0.5,"Action,Adventure,Indie",0.73,19,0,20000
"CyberLink PowerDirector 18 Ultimate - Video editing, Video editor, making videos",CyberLink,2019,99.99,"Audio Production,Design & Illustration,Utilities,Video Production,Web Publishing",0.73,19,0,20000
Age of Grit,IQ Soup,2019,8.99,"Adventure,Indie,RPG,Strategy,Early Access",0.61,13,0,20000
NeoGeometry,BJGameInd,2019,0.49,"Indie,Strategy,in Early Access",0.66,15,0,20000
WhiTaers,"JingtuStudio, 乌鸦大仙",2019,0.59,"Adventure,Indie",0.54,11,0,20000
Ne Padai!,SharF Co.,2019,0.49,"Casual,Indie,Racing,Simulation",0.68,19,0,20000
Mystery Case Files: Ravenhearst Unlocked Collector's Edition,Eipix Entertainment,2019,3.49,"Adventure,Casual",0.68,19,0,20000
SCP: One More Life,ArdavilGames,2019,3.99,"Adventure,Indie,RPG,Simulation",0.72,18,0,20000
RIP,Inverted Souls,2019,4.99,"Action,Indie,Simulation,Early Access",0.46,13,0,20000
BATTLLOON - バトルーン,"NamaTakahashi, tiny cactus studio, noname studio",2019,3.49,"Action,Indie",0.68,19,0,20000
I Know Everything,NLB project,2019,1.59,"Casual,Indie",0.66,15,0,20000
Future Simulation World,KANNADE,2019,14.99,"Indie,Simulation,Strategy,Early Access",0.7,20,0,20000
Baobabs Mausoleum Ep.3: Un Pato en Muertoburgo,Celery Emblem™,2019,4.19,"Adventure,Indie",0.53,15,0,20000
Vixens From Outer Space,Domus ludus,2019,9.99,"Action,Indie,Early Access",0.6,20,0,20000
Lost Artifacts: Golden Island,"Creobit, GameOn Production",2019,14.99,"Casual,Strategy",0.63,22,0,20000
Anima,The Revera Corporation,2019,0.79,"Indie,Simulation",0.61,21,0,20000
Love Chan,Hnew,2019,0.99,"Adventure,Casual,Indie",0.56,23,0,20000
Stacks TNT,Funcraft Games,2019,3.99,"Action,Indie,Simulation",0.81,11,0,20000
Ancient Anathema,Yars,2019,0.99,"Adventure,Indie",0.61,18,0,20000
Horror Hunt,Gnaw Games,2019,3.74,Indie,0.57,14,0,20000
Girl Kill Zombies,GK,2019,0.49,"Action,Adventure,Indie",0.52,21,0,20000
Spot Girls Difference,Puzzle Game,2019,0.49,"Adventure,Casual,Indie,RPG,Simulation",0.52,21,0,20000
妖怪俱乐部 Demon Club,JinDing Chen,2019,6.99,"Action,Indie,RPG,in Early Access",0.56,23,0,20000
Brother & Sister,0Cube,2019,1.99,"Adventure,Casual,Indie,RPG,Strategy",0.5,24,0,20000
Wildland,JooGray videogames,2019,3.49,"Adventure,Racing",0.5,20,0,20000
EEP 15,Trend Redaktions- und Verlagsgesellschaft mbH,2019,44.99,Simulation,0.51,27,0,20000
Urban Justice,Evil Bunneh,2019,0.99,"Action,Adventure,Casual,Indie",0.52,25,0,20000
XMagicTyping,XDesktopSoft,2019,1.79,"Animation & Modeling,Design & Illustration,Utilities,Early Access",0.38,21,0,20000
My University 我的大学,123工作室,2019,3.99,"Casual,Indie,Simulation",0.44,18,0,20000
异世江湖录(JiangHu Record Of Another World),Hai ta ke Chong qing Technology Co.Ltd,2019,9.99,"Action,Adventure,Indie,RPG,Simulation",0.41,31,0,20000
"STAY COOL, KOBAYASHI-SAN!: A RIVER CITY RANSOM STORY",Arc System Works,2019,2.79,Action,0.39,28,0,20000
DASH: Danger Action Speed Heroes,"Baby Duka, Schubell IT",2019,9.99,"Action,Indie,Early Access",1.0,11,0,20000
BLASK,SmallBigSquare,2019,1.79,"Casual,Indie",1.0,11,0,20000
Memorise'n'run,JOZGamer,2019,0.49,"Action,Casual,Indie",1.0,12,0,20000
Next Stop 3,Ladia Group,2019,3.49,"Casual,Simulation,Strategy",1.0,14,0,20000
Ruine,Potku,2019,4.99,"Action,Adventure,Indie,RPG,Early Access",1.0,11,0,20000
Isotiles 2,Robert Alvarez,2019,1.49,"Casual,Indie,Strategy",1.0,12,0,20000
Senna and the Forest,Siddharth Sivaraman,2019,3.99,"Adventure,Indie",1.0,11,0,20000
MMY: Otherworld Mystery,Dnovel,2019,2.99,"Action,Adventure,Casual,Early Access",1.0,13,0,20000
DeadShotZ,IndigoWare,2019,0.79,"Action,Casual,Indie,in Early Access",1.0,11,0,20000
RetroVamp,DavideJ,2019,6.99,"Casual,Indie",1.0,11,0,20000
The Christmas Spirit: Grimm Tales Collector's Edition,Domini Games,2019,3.49,"Adventure,Casual",1.0,15,0,20000
Battle Shapes,Kawaiisun Games,2019,4.99,"Action,Casual,Indie,Sports,Strategy",0.9,11,0,20000
My Heart Grows Fonder,Zetsubou,2019,7.49,"Casual,Indie,Simulation",0.91,12,0,20000
Tranzient,AliveIn Tech Ltd.,2019,13.99,"Casual,Indie",0.92,13,0,20000
Revenge on the Streets,Del_Player,2019,1.49,"Action,Indie",0.9,10,0,20000
Rescue Team: Evil Genius,Platinum Games,2019,2.09,"Adventure,Casual,Indie",0.91,12,0,20000
toz,Ismail Doner,2019,4.99,"Casual,Indie,Simulation,Early Access",0.91,12,0,20000
Tale of Enki: Pilgrimage,"Jordan Allen, Howard Ross IV",2019,1.74,"Adventure,Indie,RPG",0.91,12,0,20000
Solitaire. Dragon Light,DigiMight,2019,2.09,"Casual,Indie",0.92,14,0,20000
Hotlap Heroes,Team Pea,2019,7.99,"Action,Casual,Indie,Racing,Sports,Early Access",0.84,13,0,20000
MMX,Dnovel,2019,7.49,"Action,Adventure,Indie",1.0,12,0,20000
Slaughter 3: The Rebels,VenomizedArt,2019,6.99,"Action,Adventure,Indie",0.81,11,0,20000
The Dame Was Loaded,Beam Software,2019,4.54,"Adventure,Strategy",0.87,16,0,20000
Suzunaan on Fire,"The Creator Workgroup, SakuraGaming Studio Michigan",2019,1.99,"Adventure,Casual,Indie,Strategy",0.83,18,0,20000
獣王/BEAST KING,"Sammy Networks Co., Ltd.",2019,7.99,Simulation,0.77,18,0,20000
SixCubes,Dnovel,2019,1.79,"Action,Adventure,Casual,Indie,Massively Multiplayer,in Early Access",0.92,13,0,20000
Chocolat Rush,Nanali Studios,2019,4.49,"Action,Casual,Indie",0.76,17,0,20000
Gekisou! Benza Race -Toilet Shooting Star-,Da-Soft,2019,3.49,Racing,0.82,17,0,20000
Dungeons of Betrayal,Darkelite Studio Inc,2019,0.49,"Adventure,Indie,RPG",0.78,19,20000,50000
Shivering Sky,Denys Li,2019,5.99,"Action,Simulation,Early Access",0.66,18,0,20000
CaptainMarlene,Dnovel,2019,5.99,"Adventure,Indie,in Early Access",1.0,12,0,20000
Whipseey and the Lost Atlas,Daniel A. Ramirez,2019,5.99,"Action,Adventure,Indie",0.68,16,0,20000
Outbreak: Lost Hope,Dead Drop Studios LLC,2019,4.99,"Action,Adventure,Indie,RPG",0.68,16,0,20000
The Explorer of Night,Alexandr Bondarenko,2019,1.99,"Adventure,Indie",0.66,18,0,20000
Baldina's Basis in Education Literary Grammar,Kourov Vyacheslav,2019,3.99,"Adventure,Indie,Strategy",0.8,15,0,20000
Dream Detective,Century Game,2019,6.39,"Adventure,Casual,Indie",0.73,15,0,20000
THE SOUL HUNTER,TechoneGame,2019,0.99,"Action,Adventure,Indie",0.61,18,0,20000
Convenience Store,ChaoYe Liu,2019,10.49,"Casual,Simulation",0.45,11,0,20000
Jewel Puzzle Click,Fabio Cunha,2019,0.49,"Casual,Indie,Strategy",0.73,15,0,20000
Soul Valley,QuickSave,2019,7.49,"Adventure,Indie",0.72,18,0,20000
The Cross Horror Game,Next Generation Gaming,2019,1.39,"Action,Adventure,Indie",0.53,13,0,20000
狼人杀单机版,LiYe,2019,1.99,"Casual,Indie",0.59,22,0,20000
Transporter Truck Simulator,A Nostru,2019,0.49,"Adventure,Casual,Indie,Racing,Simulation,Sports",0.61,18,0,20000
NEET simulator,SilverBlade,2019,1.79,"Casual,Indie,RPG,Simulation",0.6,20,0,20000
Discharge,Nezon Production,2019,0.99,"Action,Casual,Indie,Strategy",0.58,24,0,20000
Ballance: The Return,"Happy Happy Technology Chengdu Co., Ltd.",2019,2.99,Casual,0.51,29,0,20000
An Adventurer's Tale,"Epic Works, Top Hat Studios Inc",2019,1.79,"Adventure,Indie,RPG",0.36,25,0,20000
Gangsta Sniper 2: Revenge,"Tero Lunkka, Gangsta Studios, StreetDog",2019,0.5,"Action,Adventure,Indie",0.4,10,0,20000
Yanpai Simulator,"Caffeine, YanpaiDev",2019,1.49,"Action,Adventure,Casual,Indie,Simulation",0.44,29,0,20000
VR Racing,Pure Gamez,2019,14.99,"Action,Indie,Racing,Early Access",0.37,29,0,20000
School Owner,Owner Games,2019,5.99,"Indie,Simulation,Strategy,Early Access",0.27,47,0,20000
白石洲往事,DRILL Games,2019,6.29,"Adventure,Casual,Indie,RPG,Simulation",0.22,44,0,20000
Village Monsters,Josh Bossie,2019,8.99,"Casual,Indie,RPG,Simulation,Early Access",1.0,14,0,20000
Balance Breakers,Gamestry Lab,2019,9.34,"Action,Casual,Indie,Early Access",1.0,13,0,20000
HAM-MASTER,Maick Paim,2019,0.79,"Action,Adventure,Casual,Indie",1.0,13,0,20000
Laser Maze,-Yodasaurus- Games,2019,4.99,Indie,0.93,16,0,20000
Trio Adventures,Fase 9 Studios,2019,2.99,"Action,Adventure,Indie,Early Access",0.91,12,0,20000
Rainbow Hunter,Colossus Game Studio,2019,0.54,"Adventure,Casual,Indie",1.0,12,0,20000
Adventure in Russia: Road to Harvetsky,NewCo Entertainment,2019,0.99,"Action,Adventure,Casual,Indie,RPG",1.0,14,0,20000
Tricky Fox,NanningsGames,2019,0.59,Casual,1.0,12,0,20000
Mystery Case Files: Moths to a Flame Collector's Edition,Eipix Entertainment,2019,3.49,"Adventure,Casual",0.93,16,0,20000
SOLE,Gossamer Games,2019,7.49,"Adventure,Indie",0.84,13,0,20000
Skelittle: A Giant Party!!,Bubble Studios,2019,3.99,"Action,Adventure,Indie",0.91,12,0,20000
Overcome,Overcome Studios,2019,8.99,"Action,Adventure,Indie",1.0,10,0,20000
Folding Edge,XiaoMing,2019,3.99,"Adventure,Indie,in Early Access",0.85,14,0,20000
The Godbeast,DascuMaru,2019,3.24,"Action,Adventure,in Early Access",0.9,11,0,20000
Spy Tactics,Evgenii Gubanov,2019,2.99,"Casual,Indie,Strategy",0.78,14,0,20000
Imbroglio,Rostislav Pogosian,2019,2.99,"Adventure,Casual,Indie",0.8,15,0,20000
ECCHI NEKO GIRLS PUZZLE,NEXION,2019,0.49,"Casual,Indie,RPG,Simulation,Sports,Strategy",0.77,31,0,20000
HEIST,Atomizer Games,2019,9.99,"Action,Indie",0.58,12,0,20000
Idle Earth,Game Sage Productions,2019,1.99,"Casual,Indie",0.73,19,0,20000
Above Earth,Midwest Video Games,2019,17.99,"Adventure,Indie,Simulation,Strategy,Early Access",0.75,16,0,20000
Cyndy,DreamBig Games,2019,3.99,"Simulation,in Early Access",0.7,190,0,20000
Orc Raid,Ominous Entertainment,2019,0.59,"Action,Indie",0.6,10,0,20000
Image Compressor,Software Utility,2019,1.99,"Design & Illustration,Photo Editing,Utilities,Web Publishing",0.76,17,0,20000
Nibû,Enki,2019,16.99,"Action,Adventure,Strategy",0.57,14,0,20000
Bad Business,Hut 90,2019,0.49,"Action,Casual,Indie,Strategy",0.6,15,0,20000
reYal,xrrawva,2019,1.99,"Adventure,Indie",0.64,14,0,20000
Crypto Crisis,Armoured Beans,2019,8.99,"Indie,Simulation,Strategy,in Early Access",0.57,19,0,20000
Super Powered Battle Friends,Cache Grab Studios,2019,12.99,"Action,Indie,Early Access",0.58,17,0,20000
Super Toy Cars 2,Eclipse Games,2019,7.49,"Indie,Racing,Sports,in Early Access",0.45,11,0,20000
Zen Chess: Champion's Moves,Minimol Games,2019,0.59,"Casual,Strategy",0.76,17,0,20000
HELPLESS ZOMBIES,"SharkGame, Mihan0id",2019,0.49,"Casual,Indie",0.71,21,0,20000
Endless Maneuver,GGaming,2019,0.59,"Adventure,Indie,Simulation",0.69,13,0,20000
New England Detective: Breakfast in Boston,Little Black Book Entertainment,2019,2.49,"Adventure,Casual,Indie,Simulation",0.55,20,0,20000
Running Ninja,BBB Games,2019,0.49,"Action,Casual,Indie",0.61,18,0,20000
Blind Souls,PulseTense,2019,1.49,Adventure,0.52,21,0,20000
The Wanderer,Cult Software,2019,0.49,"Adventure,Strategy",0.4,15,20000,50000
The Chills,Anamik Majumdar,2019,0.54,"Adventure,Casual,Indie",0.75,16,0,20000
Deep Race: Space,Raciebug,2019,0.49,"Casual,Indie,Racing",0.64,17,0,20000
BAFF,Blender Games,2019,0.49,"Casual,Indie",0.64,17,0,20000
1912 Titanic Mystery,Mad Data,2019,3.34,Casual,0.5,10,0,20000
Retro Vision,Obulum,2019,3.99,Indie,1.0,13,0,20000
My Fair Princess,PeasSoft,2019,34.99,"Adventure,Casual,Indie",1.0,14,0,20000
3x64,Lightning Soft,2019,0.99,"Casual,Indie",1.0,11,0,20000
The Legend of Dark Witch Renovation,INSIDE SYSTEM,2019,5.59,"Action,Adventure,Indie",1.0,14,0,20000
Memody: Sindrel Song,Tobias Cornwall,2019,4.99,Indie,1.0,17,0,20000
The Qaedon Wars - The Story Begins,Ian C Pook,2019,4.49,"Indie,RPG,Strategy",0.93,15,0,20000
GLBasic SDK,Gernot Frisch,2019,38.99,"Casual,Game Development",0.92,13,0,20000
T.A.P.,Anti-Ded GameDev,2019,2.79,"Action,Casual,Strategy",0.92,14,0,20000
